Trial,PriorRate,StartYear,P1rate,P2Rate,PostRate,Spruce_estab_cost,Fir_estab_cost,Beech_estab_cost,UncertaintyFactor,Wood_C,Spruce_area,Fir_area,Beech_area,Total_timber,Salvaged_timber,Average_standing_timber,Shannon,DCF,SEV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0.01,40,-0.03,-0.03,0.01,0,0,0,3,71.70930929,0.353057642,0.460512144,0.186530214,882.5223318,70.01008957,253.1968072,3.305911686,24201.09082,64108.73064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,0.01,40,-0.04,-0.04,0.01,0,0,0,3,70.81417747,0.348462592,0.448154025,0.203483383,869.8643296,68.53531344,249.0945502,3.314486762,23848.1195,87577.32262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,0.01,40,-0.05,-0.05,0.01,0,0,0,3,71.30612556,0.355401478,0.468332457,0.176366064,859.524608,70.77265231,246.13577,3.253532044,24184.36785,123475.665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,0.01,40,-0.06,-0.06,0.01,0,0,0,3,68.20974322,0.34417192,0.44978947,0.20613861,840.5503823,65.27789911,235.7575636,3.287180251,23003.3733,171160.5273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,0.005,40,0.015,0.015,0.005,0,0,0,3,71.42167745,0.350681975,0.450809926,0.198608099,887.8084555,70.42061916,269.092063,3.355454937,23831.86718,37334.81508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,0.005,40,-0.005,-0.005,0.005,0,0,0,3,73.48910888,0.348752636,0.447871108,0.203476256,896.4927045,71.94747515,265.8207414,3.347793561,24594.82895,68006.68108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,0.005,40,-0.01,-0.01,0.005,0,0,0,3,74.09526315,0.349193246,0.44767458,0.203232174,898.8669371,72.70731011,266.0248723,3.342824592,24818.003,79925.07197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,0.005,40,-0.02,-0.02,0.005,0,0,0,3,74.61481495,0.346972457,0.445984776,0.207142766,901.0792684,72.27484104,263.5362095,3.335106977,24989.66888,111173.8577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,0.005,40,-0.03,-0.03,0.005,0,0,0,3,72.57922583,0.327562671,0.442463319,0.230074009,860.9377476,70.09924662,249.8156959,3.319026382,24146.92069,149661.4391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,0.005,40,-0.04,-0.04,0.005,0,0,0,3,68.82493401,0.345655989,0.438339186,0.216104825,831.1687813,66.48052364,240.02387,3.327656941,23015.47133,205762.5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,0.005,40,-0.05,-0.05,0.005,0,0,0,3,70.66755718,0.346930813,0.440219497,0.212949691,837.2316356,69.09268794,243.0260989,3.30732434,23637.74826,301747.2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,0.005,40,-0.06,-0.06,0.005,0,0,0,3,70.96575712,0.349330374,0.448823751,0.201945874,844.4731812,69.61688367,243.6175112,3.289144648,23860.82131,446828.6581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,0.005,40,0.015,0.015,0.0005,0,0,0,3,61.31561402,0.356409035,0.433213688,0.210477277,854.4733043,60.42322368,257.9302734,3.370517535,20414.62204,279026.7475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,0.005,40,-0.005,-0.005,0.0005,0,0,0,3,69.92101306,0.354393173,0.437155753,0.208551074,880.6896036,69.53111068,264.4881927,3.369347139,23344.71353,545604.2155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,0.005,40,-0.01,-0.01,0.0005,0,0,0,3,70.69609582,0.353469422,0.434665358,0.21196522,883.6059618,69.89920541,262.6527064,3.367626547,23622.07385,651791.0226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,0.005,40,-0.02,-0.02,0.0005,0,0,0,3,72.50086158,0.351889974,0.431927338,0.216182688,888.0419593,71.67665806,262.3612052,3.358431606,24225.54347,943591.4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,0.005,40,-0.03,-0.03,0.0005,0,0,0,3,68.80250864,0.336357261,0.429873421,0.233869318,851.8466851,66.96584368,245.0663041,3.339736358,22823.34038,1307256.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,0.005,40,-0.04,-0.04,0.0005,0,0,0,3,73.10975137,0.338344147,0.43052084,0.231235013,862.2569575,71.87846794,249.9778178,3.315195068,24370.67703,1983584.745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,0.005,40,-0.05,-0.05,0.0005,0,0,0,3,71.1447248,0.355608158,0.435219481,0.209172361,836.8841724,71.4499101,246.8581382,3.31423464,23824.81064,2869162.753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,0.005,40,-0.06,-0.06,0.0005,0,0,0,3,71.98698257,0.351069525,0.440571339,0.208459136,839.6840602,73.37859741,248.2593585,3.300115262,24147.00053,4338319.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,0.02,40,0.02,0.02,0.02,0,0,0,2,71.62524002,0.403838782,0.480398002,0.115863215,930.0263846,71.76468496,253.4237847,3.172704217,24954.25144,7156.199793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,0.015,40,0.015,0.015,0.015,0,0,0,2,75.63995098,0.396109383,0.485425937,0.11856468,928.9709946,78.11178188,264.643665,3.194143214,26160.53244,11624.73763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,0.01,40,0.01,0.01,0.01,0,0,0,2,81.5866189,0.393916897,0.477283249,0.128899854,955.0437516,86.64506781,286.6143334,3.221912757,28040.4869,22102.18797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,0.005,40,0.005,0.005,0.005,0,0,0,2,81.52583147,0.398680584,0.479194266,0.12222515,952.6784612,88.59764489,292.1682419,3.230818278,27972.29016,54025.71713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,0.015,40,-0.005,-0.005,0.015,0,0,0,2,73.47123484,0.403121377,0.481945445,0.115033178,895.0810405,76.76974344,255.3063928,3.170531928,25487.73844,18631.14273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,0.015,40,-0.01,-0.01,0.015,0,0,0,2,69.97352298,0.403033017,0.481246786,0.115820197,857.9029703,74.37413754,246.3260842,3.166108701,24309.32804,20352.16376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,0.015,40,-0.02,-0.02,0.015,0,0,0,2,69.16547887,0.407218849,0.477253705,0.115627446,858.034409,73.26496136,244.0314227,3.158653096,24051.56026,26918.41179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,0.015,40,-0.03,-0.03,0.015,0,0,0,2,68.63058433,0.407675911,0.477015489,0.1154086,858.4955741,72.37903514,242.3244278,3.147758179,23878.70871,36142.82054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,0.015,40,-0.04,-0.04,0.015,0,0,0,2,67.97196468,0.408721508,0.475529285,0.115849207,858.2389224,72.13398007,240.6669894,3.137347355,23679.2305,49231.28239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,0.015,40,-0.05,-0.05,0.015,0,0,0,2,66.81861418,0.408711206,0.473792002,0.117596793,856.9076882,70.06363662,237.291664,3.126754444,23299.50157,68033.17543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,0.015,40,-0.06,-0.06,0.015,0,0,0,2,66.06659577,0.406035117,0.474727436,0.119337447,855.6463849,69.11709301,235.7908866,3.120398081,23029.5476,95272.54346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,0.01,40,0.015,0.015,0.01,0,0,0,2,78.23831299,0.397880333,0.492963637,0.109256029,962.8770253,81.9072646,281.4740349,3.207880039,27082.05618,19495.59067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,0.01,40,-0.005,-0.005,0.01,0,0,0,2,72.99763839,0.387300186,0.470903216,0.141896598,938.3538635,73.48500949,268.781646,3.266134467,24818.55927,32000.97655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,0.01,40,-0.01,-0.01,0.01,0,0,0,2,75.76757969,0.396211107,0.480851947,0.123036947,889.4783841,80.29716415,262.4525309,3.192562763,26094.93643,35820.54729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,0.01,40,-0.02,-0.02,0.01,0,0,0,2,75.01445267,0.396835775,0.481242575,0.12202165,891.770462,78.56895167,258.8065376,3.180911421,25899.22335,48450.55579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,0.01,40,-0.03,-0.03,0.01,0,0,0,2,75.60126957,0.388341347,0.484298412,0.127460241,892.9945268,79.74308801,257.6203495,3.147054932,26124.12194,66825.38909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,0.01,40,-0.04,-0.04,0.01,0,0,0,2,71.66234778,0.400302412,0.488888445,0.110909143,864.2565765,75.78153801,248.5224476,3.124679139,24866.62767,89564.7358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,0.01,40,-0.05,-0.05,0.01,0,0,0,2,71.10106928,0.393975525,0.48951492,0.116609555,861.1306314,75.48249115,246.8287085,3.11201353,24669.61729,126368.8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,0.01,40,-0.06,-0.06,0.01,0,0,0,2,69.69008661,0.395347044,0.488101746,0.11665121,859.923084,73.17194517,243.9172983,3.121978227,24174.23302,180018.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,0.005,40,0.015,0.015,0.005,0,0,0,2,79.45822607,0.399383234,0.479360113,0.121356653,944.5654848,86.19609277,292.3960323,3.244959772,27210.81282,40100.23096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,0.005,40,-0.005,-0.005,0.005,0,0,0,2,79.00296137,0.385688419,0.489681418,0.124730163,918.2790273,86.97705477,278.5842474,3.189117652,27243.54089,70813.78319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,0.005,40,-0.01,-0.01,0.005,0,0,0,2,76.98715206,0.398241683,0.472863632,0.128994685,919.0018977,80.98943114,269.9496698,3.223093557,26496.50288,82588.41169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,0.005,40,-0.02,-0.02,0.005,0,0,0,2,76.744541,0.395436453,0.472503449,0.132060097,884.9566987,81.09359993,264.1041302,3.197975478,26260.86476,111089.2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,0.005,40,-0.03,-0.03,0.005,0,0,0,2,76.06126006,0.387473927,0.465269649,0.147356424,876.8821477,80.99046819,261.4190192,3.211237694,26003.24548,155550.1445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,0.005,40,-0.04,-0.04,0.005,0,0,0,2,73.29542185,0.395541508,0.472845914,0.131712577,850.7023977,79.50620113,254.194992,3.179218726,25185.25241,215589.5947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,0.005,40,-0.05,-0.05,0.005,0,0,0,2,72.60826279,0.395975901,0.475898049,0.12822605,854.3490298,78.02159253,250.7455979,3.158732852,25036.65229,314375.6117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,0.005,40,-0.06,-0.06,0.005,0,0,0,2,73.2086582,0.396012272,0.476786686,0.127301042,855.1582266,79.20691858,252.5783131,3.145166892,25216.14845,463180.9522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,0.005,40,0.015,0.015,0.0005,0,0,0,2,62.86286944,0.398490234,0.478470738,0.123139028,893.3457468,67.60669754,280.0252091,3.266639447,21429.59103,297464.1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,0.005,40,-0.005,-0.005,0.0005,0,0,0,2,77.15609807,0.403721521,0.460261231,0.136117248,934.3019445,85.33523088,286.198059,3.27685311,26415.88456,581076.0893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,0.005,40,-0.01,-0.01,0.0005,0,0,0,2,78.97317733,0.403180804,0.459047055,0.137872141,939.3454704,87.21672708,286.9873295,3.265304069,27032.52946,698534.3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,0.005,40,-0.02,-0.02,0.0005,0,0,0,2,76.47832613,0.384549213,0.446882602,0.168668184,891.9823499,83.20522648,268.7722521,3.253062377,26063.28107,961053.2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,0.005,40,-0.03,-0.03,0.0005,0,0,0,2,76.55984184,0.395726743,0.452111073,0.152262184,871.515111,84.31396445,265.315283,3.231811159,26098.21446,1378155.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,0.005,40,-0.04,-0.04,0.0005,0,0,0,2,77.93406561,0.397322119,0.456837926,0.145939955,878.6686032,86.63067228,267.3259979,3.203539432,26622.61794,2063391.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,0.005,40,-0.05,-0.05,0.0005,0,0,0,2,73.86996249,0.392982256,0.451034478,0.156083266,840.3218556,79.08051327,252.0676377,3.20063031,25156.52625,2923546.423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
